Country,StateName,StateCode,Year,Month,Date,City,Station,AQI_avg,AQI_max,AQI_min,AQI_count
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Poanta Sahib,Satisfactory,97,97,97,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Shimla,Satisfactory,51,51,51,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Una,Satisfactory,60,60,60,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",02-01-2020,Vashisht,Good,40,40,40,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Baddi,Moderate,105,105,105,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Damtal,Satisfactory,65,65,65,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Dharamshala,Good,39,39,39,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Kala Amb,Moderate,125,125,125,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Manali,Good,28,28,28,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Nalagarh,Satisfactory,100,100,100,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Parwanoo,Satisfactory,54,54,54,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Poanta Sahib,Moderate,101,101,101,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Shimla,Satisfactory,66,66,66,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Sunder Nagar,Satisfactory,73,73,73,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Una,Satisfactory,62,62,62,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",03-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Baddi,Moderate,116,116,116,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Damtal,Satisfactory,67,67,67,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Dharamshala,Good,47,47,47,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Kala Amb,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Parwanoo,Satisfactory,62,62,62,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Poanta Sahib,Satisfactory,79,79,79,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Shimla,Satisfactory,76,76,76,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Una,Satisfactory,58,58,58,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",04-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Baddi,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Damtal,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Kala Amb,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Parwanoo,Good,38,38,38,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Poanta Sahib,Satisfactory,87,87,87,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Sunder Nagar,,,,,0
India,Odisha,21,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Puri,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",05-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Baddi,Moderate,123,123,123,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Damtal,Satisfactory,52,52,52,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Kala Amb,Moderate,130,130,130,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Parwanoo,Good,41,41,41,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Poanta Sahib,Satisfactory,77,77,77,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",06-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Baddi,Moderate,105,105,105,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Damtal,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Kala Amb,Moderate,120,120,120,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Parwanoo,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Poanta Sahib,Moderate,105,105,105,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Una,Satisfactory,63,63,63,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",07-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Baddi,Moderate,128,128,128,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Damtal,Good,48,48,48,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Kala Amb,Moderate,140,140,140,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Parwanoo,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Poanta Sahib,Satisfactory,97,97,97,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Sunder Nagar,,,,,0
India,Odisha,21,"Calendar Year (Jan - Dec), 2020","December, 2020",12-12-2020,Puri,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Una,Satisfactory,58,58,58,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",08-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Baddi,Moderate,112,112,112,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Damtal,Satisfactory,63,63,63,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Dharamshala,Good,36,36,36,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Kala Amb,Moderate,183,183,183,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Parwanoo,Good,36,36,36,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Poanta Sahib,Satisfactory,92,92,92,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Shimla,Good,34,34,34,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Sunder Nagar,Satisfactory,53,53,53,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Una,Satisfactory,61,61,61,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Baddi,Moderate,117,117,117,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Damtal,Satisfactory,63,63,63,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Dharamshala,Good,23,23,23,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Kala Amb,Moderate,187,187,187,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Nalagarh,Moderate,115,115,115,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Parwanoo,Good,44,44,44,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Poanta Sahib,Moderate,123,123,123,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Shimla,Good,45,45,45,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Una,Satisfactory,61,61,61,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",10-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Baddi,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Damtal,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Kala Amb,Satisfactory,97,97,97,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Parwanoo,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Poanta Sahib,Satisfactory,98,98,98,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",11-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Baddi,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Damtal,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Kala Amb,Moderate,117,117,117,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Nalagarh,Satisfactory,98,98,98,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Parwanoo,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Poanta Sahib,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Shimla,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",12-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Baddi,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Damtal,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Kala Amb,Moderate,130,130,130,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Parwanoo,Good,41,41,41,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Poanta Sahib,Satisfactory,92,92,92,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Shimla,Satisfactory,62,62,62,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",13-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Baddi,Moderate,111,111,111,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Damtal,Satisfactory,62,62,62,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Dharamshala,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Kala Amb,Satisfactory,78,78,78,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Parwanoo,Good,30,30,30,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Poanta Sahib,Moderate,103,103,103,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Shimla,Good,49,49,49,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Sunder Nagar,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Una,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",14-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Baddi,Moderate,124,124,124,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Damtal,Satisfactory,58,58,58,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Dharamshala,Good,43,43,43,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Kala Amb,Moderate,127,127,127,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Manali,Good,35,35,35,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Nalagarh,Moderate,102,102,102,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Parwanoo,Good,47,47,47,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Poanta Sahib,Satisfactory,98,98,98,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Shimla,Good,47,47,47,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Sunder Nagar,Satisfactory,87,87,87,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Una,Satisfactory,60,60,60,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",15-01-2020,Vashisht,Good,32,32,32,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Baddi,Moderate,109,109,109,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Damtal,Satisfactory,60,60,60,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Dharamshala,Good,45,45,45,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Kala Amb,Satisfactory,98,98,98,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Manali,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Nalagarh,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Parwanoo,Good,47,47,47,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Poanta Sahib,Satisfactory,80,80,80,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Shimla,Good,45,45,45,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Sunder Nagar,Satisfactory,59,59,59,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Una,Satisfactory,64,64,64,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",16-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Baddi,Moderate,107,107,107,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Damtal,Satisfactory,61,61,61,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Dharamshala,Good,48,48,48,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Kala Amb,Moderate,167,167,167,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Manali,Good,43,43,43,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Nalagarh,Satisfactory,99,99,99,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Parwanoo,Satisfactory,54,54,54,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Poanta Sahib,Satisfactory,82,82,82,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Shimla,Good,46,46,46,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Sunder Nagar,Satisfactory,64,64,64,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Una,Satisfactory,65,65,65,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",17-01-2020,Vashisht,,,,,0
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Baddi,Satisfactory,91,91,91,1
India,Himachal Pradesh,2,"Calendar Year (Jan - Dec), 2020","January, 2020",18-01-2020,Damtal,Satisfactory,60,60,60,1
